method,id,"Alter correctness
distance [m]"
mix,5.0,2127.1999999999994
mix,5.0,2041.5999999999992
mix,5.0,2212.7999999999993
mix,5.0,1955.9999999999993
mix,5.0,1870.3999999999994
mix,5.0,2298.399999999999
mix,5.0,1784.7999999999995
mix,5.0,1699.1999999999996
mix,5.0,2383.999999999999
mix,5.0,1613.5999999999997
mix,5.0,342.4
mix,5.0,256.79999999999995
mix,5.0,428.0
mix,5.0,513.6
mix,5.0,513.6
mix,5.0,256.79999999999995
mix,5.0,342.4
mix,5.0,428.0
mix,5.0,428.0
mix,5.0,513.6
mix,5.0,513.6
mix,5.0,599.2
mix,5.0,428.0
mix,5.0,684.8000000000001
mix,5.0,342.4
mix,5.0,256.79999999999995
mix,5.0,770.4000000000001
mix,5.0,342.4
mix,5.0,428.0
mix,5.0,513.6
mix,5.0,428.0
mix,5.0,342.4
mix,5.0,513.6
mix,5.0,256.79999999999995
mix,5.0,342.4
mix,5.0,599.2
mix,5.0,428.0
mix,5.0,513.6
mix,5.0,684.8000000000001
mix,5.0,599.2
mix,9.0,inf
mix,9.0,1463.1999999999996
mix,9.0,1548.7899999999997
mix,9.0,1711.5199999999993
mix,9.0,1377.5999999999997
mix,9.0,1291.9999999999998
mix,9.0,1206.3999999999999
mix,9.0,1548.7899999999997
mix,9.0,1719.9799999999996
mix,9.0,1463.1999999999998
mix,9.0,1442.3999999999999
mix,9.0,1356.8
mix,9.0,1271.2
mix,9.0,1527.9999999999998
mix,9.0,1185.6000000000001
mix,9.0,1100.0000000000002
mix,9.0,1613.5999999999997
mix,9.0,1014.4000000000002
mix,9.0,928.8000000000002
mix,9.0,849.6000000000001
mix,9.0,1356.8
mix,9.0,1442.3999999999999
mix,9.0,1271.2
mix,9.0,1527.9999999999998
mix,9.0,1185.6000000000001
mix,9.0,1100.0000000000002
mix,9.0,1014.4000000000002
mix,9.0,1607.1999999999998
mix,9.0,928.8000000000002
mix,9.0,843.2000000000002
mix,10.0,inf
mix,10.0,1625.9199999999994
mix,10.0,1634.3899999999996
mix,10.0,1634.3799999999997
mix,10.0,1548.7899999999995
mix,10.0,1548.7999999999997
mix,10.0,1463.1999999999996
mix,10.0,1463.1999999999996
mix,10.0,1463.1999999999998
mix,10.0,1377.5999999999997
mix,10.0,inf
mix,10.0,1625.9199999999994
mix,10.0,1463.1999999999996
mix,10.0,1377.5999999999997
mix,10.0,1291.9999999999998
mix,10.0,1634.3799999999997
mix,10.0,1634.3899999999996
mix,10.0,1548.7899999999995
mix,10.0,1548.7999999999997
mix,10.0,1463.1999999999996
mix,3.0,684.8000000000001
mix,3.0,770.4000000000001
mix,3.0,770.4000000000001
mix,3.0,856.0000000000001
mix,3.0,856.0000000000001
mix,3.0,941.6000000000001
mix,3.0,1027.2
mix,3.0,941.6000000000001
mix,3.0,1112.8
mix,3.0,1027.2
mix,3.0,1027.2
mix,3.0,941.6000000000001
mix,3.0,1027.2
mix,3.0,1112.8
mix,3.0,856.0000000000001
mix,3.0,941.6000000000001
mix,3.0,770.4000000000001
mix,3.0,856.0000000000001
mix,3.0,856.0000000000001
mix,3.0,770.4000000000001
mix,3.0,1784.7999999999995
mix,3.0,1699.1999999999996
mix,3.0,1870.3999999999994
mix,3.0,1613.5999999999995
mix,3.0,1955.9999999999993
mix,3.0,2041.5999999999992
mix,3.0,1955.9999999999993
mix,3.0,1527.9999999999995
mix,3.0,1870.3999999999994
mix,3.0,1784.7999999999995
mix,3.0,1442.3999999999996
mix,3.0,1356.7999999999997
mix,3.0,1527.9999999999995
mix,3.0,1271.1999999999998
mix,3.0,1613.5999999999995
mix,3.0,1699.1999999999996
mix,3.0,1179.2000000000003
mix,3.0,1784.7999999999995
mix,3.0,1870.3999999999994
mix,3.0,1955.9999999999993
mix,6.0,770.4000000000001
mix,6.0,684.8000000000001
mix,6.0,856.0000000000001
mix,6.0,941.6000000000001
mix,6.0,770.4000000000001
mix,6.0,856.0000000000001
mix,6.0,770.4000000000001
mix,6.0,856.0000000000001
mix,6.0,856.0000000000001
mix,6.0,941.6000000000001
mix,6.0,2127.1999999999994
mix,6.0,2041.5999999999992
mix,6.0,2212.7999999999993
mix,6.0,1955.9999999999993
mix,6.0,2298.399999999999
mix,6.0,1870.3999999999994
mix,6.0,1784.7999999999995
mix,6.0,2383.999999999999
mix,6.0,1699.1999999999996
mix,6.0,1613.5999999999997
mix,6.0,1027.2
mix,6.0,1112.8
mix,6.0,941.6000000000001
mix,6.0,1198.3999999999999
mix,6.0,1283.9999999999998
mix,6.0,856.0000000000001
mix,6.0,1198.3999999999999
mix,6.0,1112.8
mix,6.0,770.4000000000001
mix,6.0,1027.2
mix,17.0,1527.9999999999998
mix,17.0,1613.5999999999997
mix,17.0,1613.5999999999997
mix,17.0,1699.1999999999996
mix,17.0,1784.7999999999995
mix,17.0,1699.1999999999996
mix,17.0,1870.3999999999994
mix,17.0,1955.9999999999993
mix,17.0,1784.7999999999995
mix,17.0,2041.5999999999992
mix,17.0,1198.3999999999999
mix,17.0,1283.9999999999998
mix,17.0,1283.9999999999998
mix,17.0,1369.5999999999997
mix,17.0,1198.3999999999999
mix,17.0,1455.1999999999996
mix,17.0,1283.9999999999998
mix,17.0,1369.5999999999997
mix,17.0,1540.7999999999995
mix,17.0,1283.9999999999998
mix,17.0,1527.9999999999998
mix,17.0,1613.5999999999997
mix,17.0,1442.3999999999999
mix,17.0,1699.1999999999996
mix,17.0,1613.5999999999997
mix,17.0,1356.8
mix,17.0,1271.2
mix,17.0,1527.9999999999998
mix,17.0,1185.6000000000001
mix,17.0,1100.0000000000002
mix,17.0,513.6
mix,17.0,599.2
mix,17.0,684.8000000000001
mix,17.0,428.0
mix,17.0,770.4000000000001
mix,17.0,856.0000000000001
mix,17.0,342.4
mix,17.0,941.6000000000001
mix,17.0,1027.2
mix,17.0,256.79999999999995
mix,2.0,856.0000000000001
mix,2.0,770.4000000000001
mix,2.0,770.4000000000001
mix,2.0,684.8000000000001
mix,2.0,599.2
mix,2.0,684.8000000000001
mix,2.0,513.6
mix,2.0,599.2
mix,2.0,599.2
mix,2.0,684.8000000000001
mix,2.0,1198.3999999999999
mix,2.0,1112.8
mix,2.0,1112.8
mix,2.0,1027.2
mix,2.0,1027.2
mix,2.0,941.6000000000001
mix,2.0,856.0000000000001
mix,2.0,941.6000000000001
mix,2.0,770.4000000000001
mix,2.0,684.8000000000001
mix,2.0,1112.8
mix,2.0,1027.2
mix,2.0,941.6000000000001
mix,2.0,1202.3999999999999
mix,2.0,856.0000000000001
mix,2.0,941.6000000000001
mix,2.0,1027.2
mix,2.0,1287.9999999999998
mix,2.0,1112.8
mix,2.0,1198.3999999999999
mix,2.0,1527.9999999999998
mix,2.0,1442.3999999999999
mix,2.0,1613.5999999999997
mix,2.0,1356.8
mix,2.0,1699.1999999999996
mix,2.0,1442.3999999999999
mix,2.0,1527.9999999999998
mix,2.0,1784.7999999999995
mix,2.0,1613.5999999999997
mix,2.0,1699.1999999999996
mix,4.0,342.4
mix,4.0,428.0
mix,4.0,513.6
mix,4.0,256.79999999999995
mix,4.0,757.6000000000001
mix,4.0,599.2
mix,4.0,678.4000000000001
mix,4.0,513.6
mix,4.0,843.2
mix,4.0,928.8000000000001
mix,7.0,1870.3999999999994
mix,7.0,1784.7999999999995
mix,7.0,1955.9999999999993
mix,7.0,1699.1999999999996
mix,7.0,1613.5999999999997
mix,7.0,2041.5999999999992
mix,7.0,1699.1999999999996
mix,7.0,1613.5999999999997
mix,7.0,2127.1999999999994
mix,7.0,1699.1999999999996
mix,7.0,2212.789999999999
mix,7.0,2298.389999999999
mix,7.0,2127.189999999999
mix,7.0,2041.5899999999992
mix,7.0,2383.989999999999
mix,7.0,1955.9899999999993
mix,7.0,1870.3899999999994
mix,7.0,2473.589999999999
mix,7.0,1784.7899999999995
mix,7.0,2559.199999999999
mix,7.0,inf
mix,7.0,1719.9899999999996
mix,7.0,1882.7199999999991
mix,7.0,1634.3999999999994
mix,7.0,1548.7999999999995
mix,7.0,1463.1999999999996
mix,7.0,1719.9799999999996
mix,7.0,1719.9899999999996
mix,7.0,1634.3999999999996
mix,7.0,1634.3799999999994
mix,7.0,1291.9999999999998
mix,7.0,1377.5999999999997
mix,7.0,1463.1999999999996
mix,7.0,1206.3999999999999
mix,7.0,1548.7999999999995
mix,7.0,1120.8
mix,7.0,1634.3999999999994
mix,7.0,1719.9899999999996
mix,7.0,1035.2
mix,7.0,1882.7199999999991
mix,12.0,1699.1999999999996
mix,12.0,1784.7999999999995
mix,12.0,1613.5999999999997
mix,12.0,1527.9999999999998
mix,12.0,1442.3999999999999
mix,12.0,1699.1999999999996
mix,12.0,1613.5999999999997
mix,12.0,1356.8
mix,12.0,1527.9999999999998
mix,12.0,1442.3999999999999
mix,12.0,1784.7999999999995
mix,12.0,1699.1999999999996
mix,12.0,1613.5999999999997
mix,12.0,1870.3999999999994
mix,12.0,1527.9999999999995
mix,12.0,1442.3999999999996
mix,12.0,1955.9999999999993
mix,12.0,1356.7999999999997
mix,12.0,1264.8
mix,12.0,1192.0
mix,14.0,684.8000000000001
mix,14.0,770.4000000000001
mix,14.0,856.0000000000001
mix,14.0,599.2
mix,14.0,941.6000000000001
mix,14.0,1027.2
mix,14.0,513.6
mix,14.0,1112.8
mix,14.0,1198.3999999999999
mix,14.0,1283.9999999999998
mix,13.0,1027.2
mix,13.0,1112.8
mix,13.0,941.6000000000001
mix,13.0,1198.3999999999999
mix,13.0,1283.9999999999998
mix,13.0,856.0000000000001
mix,13.0,1369.5999999999997
mix,13.0,1527.9999999999998
mix,13.0,1448.7999999999997
mix,13.0,1613.5999999999995
mix,13.0,1112.8
mix,13.0,1192.0
mix,13.0,1027.2
mix,13.0,941.6000000000001
mix,13.0,856.0000000000001
mix,13.0,1271.2
mix,13.0,770.4000000000001
mix,13.0,684.8000000000001
mix,13.0,1356.8
mix,13.0,599.2
mix,18.0,1369.5999999999997
mix,18.0,1455.1999999999996
mix,18.0,1283.9999999999998
mix,18.0,1540.7999999999995
mix,18.0,1626.3999999999994
mix,18.0,1778.3999999999996
mix,18.0,1198.3999999999999
mix,18.0,1705.5999999999995
mix,18.0,1870.3999999999992
mix,18.0,1955.999999999999
mix,15.0,428.0
mix,15.0,342.4
mix,15.0,342.4
mix,15.0,428.0
mix,15.0,428.0
mix,15.0,513.6
mix,15.0,599.2
mix,15.0,513.6
mix,15.0,684.8000000000001
mix,15.0,599.2
mix,11.0,1613.5999999999995
mix,11.0,1527.9999999999995
mix,11.0,1277.6
mix,11.0,1442.3999999999996
mix,11.0,1699.1999999999996
mix,11.0,1198.3999999999999
mix,11.0,1350.3999999999999
mix,11.0,1784.7999999999995
mix,11.0,1112.8
mix,11.0,1027.2
mix,22.0,592.8000000000001
mix,22.0,513.6
mix,22.0,599.2
mix,22.0,672.0000000000001
mix,22.0,513.6
mix,22.0,757.6
mix,22.0,599.2
mix,22.0,843.2
mix,22.0,684.8000000000001
mix,22.0,770.4000000000001
mix,22.0,1703.1999999999994
mix,22.0,1527.9999999999995
mix,22.0,1442.3999999999996
mix,22.0,1613.5999999999995
mix,22.0,1613.5999999999995
mix,22.0,1699.1899999999996
mix,22.0,1356.7999999999997
mix,22.0,1788.7899999999995
mix,22.0,1527.9999999999995
mix,22.0,1271.1999999999998
mix,27.0,1784.7999999999993
mix,27.0,1870.3999999999992
mix,27.0,1699.1999999999994
mix,27.0,1955.999999999999
mix,27.0,1613.5999999999995
mix,27.0,1527.9999999999995
mix,27.0,2041.599999999999
mix,27.0,1442.3999999999996
mix,27.0,1356.7999999999997
mix,27.0,1271.1999999999998
mix,16.0,935.2000000000002
mix,16.0,856.0000000000001
mix,16.0,1100.0000000000002
mix,16.0,1014.4000000000002
mix,16.0,770.4000000000001
mix,16.0,1185.6000000000001
mix,16.0,684.8000000000001
mix,16.0,599.2
mix,16.0,1271.2
mix,16.0,513.6
mix,19.0,1540.7999999999995
mix,19.0,1455.1999999999996
mix,19.0,1455.1999999999996
mix,19.0,1369.5999999999997
mix,19.0,1369.5999999999997
mix,19.0,1283.9999999999998
mix,19.0,1283.9999999999998
mix,19.0,1198.3999999999999
mix,19.0,1198.3999999999999
mix,19.0,1112.8
mix,20.0,1198.3999999999999
mix,20.0,1283.9999999999998
mix,20.0,1283.9999999999998
mix,20.0,1369.5999999999997
mix,20.0,1455.1999999999996
mix,20.0,1607.1999999999996
mix,20.0,1369.5999999999997
mix,20.0,1534.3999999999996
mix,20.0,1699.1999999999994
mix,20.0,1784.7999999999993
mix,20.0,1613.5999999999995
mix,20.0,1699.1999999999994
mix,20.0,1527.9999999999995
mix,20.0,1784.7999999999993
mix,20.0,1442.3999999999996
mix,20.0,1870.3999999999992
mix,20.0,1955.999999999999
mix,20.0,1356.7999999999997
mix,20.0,2041.599999999999
mix,20.0,2127.199999999999
mix,20.0,1202.3999999999999
mix,20.0,856.0000000000001
mix,20.0,770.4000000000001
mix,20.0,941.6000000000001
mix,20.0,1112.8
mix,20.0,1027.2
mix,20.0,684.8000000000001
mix,20.0,1116.8
mix,20.0,1027.2
mix,20.0,770.4000000000001
mix,8.0,1106.4
mix,8.0,1356.8
mix,8.0,1271.2
mix,8.0,1027.2
mix,8.0,1185.6000000000001
mix,8.0,1442.3999999999999
mix,8.0,941.6000000000001
mix,8.0,1527.9999999999998
mix,8.0,856.0000000000001
mix,8.0,770.4000000000001
